Level,Vocabulary,Word class
6,개별적,관형사
6,개별적,명사
6,개시,명사
6,개신교,명사
6,개운하다,형용사
6,개입,명사
6,개작,명사
6,개정,명사
6,개체,명사
6,개편,명사
6,개표,명사
6,객지,명사
6,거금,명사
6,거동,명사
6,거듭,부사
6,거듭나다,동사
6,거뜬하다,형용사
6,거론,명사
6,거룩하다,형용사
6,거르다,동사
6,거르다,동사
6,거리낌,명사
6,거문고,명사
6,거부감,명사
6,거북하다,형용사
6,거스르다,동사
6,거슬리다,동사
6,거시적,관형사
6,거시적,명사
6,거창하다,형용사
6,거처,명사
6,거침없이,부사
6,건립,명사
6,건방지다,형용사
6,건성,명사
6,건장하다,형용사
6,건전,명사
6,걷잡다,동사
6,걸려들다,동사
6,걸림돌,명사
6,걸맞다,형용사
6,걸작,명사
6,걸터앉다,동사
6,걸핏하면,부사
6,검거,명사
6,검문,명사
6,검소,명사
6,검증,명사
6,검찰,명사
6,게을리하다,동사
6,게재,명사
6,겨냥,명사
6,겨누다,동사
6,겨루다,동사
6,격리,명사
6,격세지감,명사
6,격언,명사
6,격주,명사
6,격차,명사
6,견고하다,형용사
6,견과,명사
6,견문,명사
6,견본,명사
6,견제,명사
6,견주다,동사
6,결단,명사
6,결단력,명사
6,결부,명사
6,결산,명사
6,결선,명사
6,결성,명사
6,결속,명사
6,결승선,명사
6,결여,명사
6,결의,명사
6,결의,명사
6,결점,명사
6,결정짓다,동사
6,결핍,명사
6,결함,명사
6,겸허,명사
6,경각심,명사
6,경건하다,형용사
6,경계,명사
6,경고문,명사
6,경공업,명사
6,경관,명사
6,경련,명사
6,경로,명사
6,경매,명사
6,경멸,명사
6,경보,명사
6,경사,명사
6,경시,명사
6,경악,명사
6,경연,명사
6,경영진,명사
6,경유,명사
6,경이롭다,형용사
6,경전,명사
6,경제권,명사
6,경제성,명사
6,경지,명사
6,경직,명사
6,경청,명사
6,곁눈질,명사
6,곁들이다,동사
6,계,접사
6,계승,명사
6,계통,명사
6,고가,명사
6,고갈,명사
6,고귀하다,형용사
6,고기잡이,명사
6,고난,명사
6,고다,동사
6,고달프다,형용사
6,고되다,형용사
6,고령,명사
6,고령화,명사
6,고루,부사
6,고립,명사
6,고무신,명사
6,고비,명사
6,고사하다,동사
6,고소득,명사
6,고수,명사
6,고스란히,부사
6,고심,명사
6,고안,명사
6,고약하다,형용사
6,고요히,부사
6,고용,명사
6,고용,명사
6,고위,명사
6,고의,명사
6,고인,명사
6,고조,명사
6,고진감래,명사
6,고찰,명사
6,고충,명사
6,고함,명사
6,곤경,명사
6,곤궁,명사
6,곤두세우다,동사
6,곤욕,명사
6,골대,명사
6,골머리,명사
6,골짜기,명사
6,골칫거리,명사
6,곪다,동사
6,곰곰이,부사
6,곰팡이,명사
6,공간적,관형사
6,공간적,명사
6,공개적,관형사
6,공개적,명사
6,공공연하다,형용사
6,공권력,명사
6,공략,명사
6,공로,명사
6,공립,명사
6,공모,명사
6,공방,명사
6,공백,명사
6,공산주의,명사
6,공산품,명사
6,공세,명사
6,공약,명사
6,공연히,부사
6,공용어,명사
6,공적,명사
6,공정,명사
6,공정성,명사
6,공존,명사
6,공중위생,명사
6,공직,명사
6,공터,명사
6,공포,명사
6,공허하다,형용사
6,공헌,명사
6,과감히,부사
6,과격하다,형용사
6,과녁,명사
6,과다,명사
6,과민,명사
6,과부,명사
6,과시,명사
6,과열,명사
6,과잉,명사
6,과찬,명사
6,관,명사
6,관념,명사
6,관련자,명사
6,관례,명사
6,관료,명사
6,관리,명사
6,관세,명사
6,관여,명사
6,관용적,관형사
6,관용적,명사
6,관절,명사
6,관직,명사
6,관측,명사
6,관행,명사
6,관혼상제,명사
6,광범위하다,형용사
6,광복,명사
6,광부,명사
6,광업,명사
6,광활하다,형용사
6,교감,명사
6,교란,명사
6,교묘하다,형용사
6,교섭,명사
6,교정,명사
6,교활하다,형용사
6,구,명사
6,구걸,명사
6,구기,명사
6,구기다,동사
6,구불구불하다,형용사
6,구불구불하다,동사
6,구사일생,명사
6,구슬,명사
6,구실,명사
6,구어,명사
6,구원,명사
6,구인난,명사
6,구절,명사
6,구제,명사
6,구조적,관형사
6,구조적,명사
6,구체화,명사
6,구축,명사
6,구출,명사
6,구태여,부사
6,구태의연하다,형용사
6,구토,명사
6,구형,명사
6,구호,명사
6,구호,명사
6,국가적,관형사
6,국가적,명사
6,국경,명사
6,국고,명사
6,국군,명사
6,국내외,명사
6,국력,명사
6,국무총리,명사
6,국민적,관형사
6,국민적,명사
6,국방,명사
6,국보,명사
6,국비,명사
6,국왕,명사
6,국장,명사
6,국정,명사
6,국제적,관형사
6,국제적,명사
6,국한,명사
6,군계일학,명사
6,군밤,명사
6,군중,명사
6,굴곡,명사
6,굴다,동사
6,굴레,명사
6,굴리다,동사
6,굶주리다,동사
6,굶주림,명사
6,궁극적,관형사
6,궁극적,명사
6,궁리,명사
6,궂다,형용사
6,권,접사
6,권,접사
6,권고,명사
6,권익,명사
6,권장,명사
6,권총,명사
6,권태,명사
6,권투,명사
6,권한,명사
6,궤도,명사
6,귀감,명사
6,귀납적,관형사
6,귀납적,명사
6,귀족,명사
6,귀천,명사
6,귀향,명사
6,규범,명사
6,규율,명사
6,규제,명사
6,균,명사
6,그간,명사
6,그나저나,부사
6,그르다,동사
6,그르다,형용사
6,그릇되다,동사
6,그윽하다,형용사
6,그지없다,형용사
6,극,명사
6,극대화,명사
6,극도,명사
6,극성,명사
6,극소수,명사
6,극적,관형사
6,극적,명사
6,근,관형사
6,근간,명사
6,근력,명사
6,근면,명사
6,근시안,명사
6,금상첨화,명사
6,금시초문,명사
6,금융업,명사
6,금의환향,명사
6,금지옥엽,명사
6,급급하다,형용사
6,급기야,부사
6,급등,명사
6,급락,명사
6,급류,명사
6,급변,명사
6,급성,명사
6,급속,명사
6,긍정,명사
6,긍지,명사
6,기고,명사
6,기관지,명사
6,기교,명사
6,기권,명사
6,기금,명사
6,기기,명사
6,기꺼이,부사
6,기껏,부사
6,기념회,명사
6,기능적,관형사
6,기능적,명사
6,기도,명사
6,기량,명사
6,기력,명사
6,기류,명사
6,기리다,동사
6,기립,명사
6,기만,명사
6,기묘하다,형용사
6,기미,명사
6,기법,명사
6,기색,명사
6,기술,명사
6,기술적,관형사
6,기술적,명사
6,기습,명사
6,기아,명사
6,기약,명사
6,기어가다,동사
6,기어들다,동사
6,기어오르다,동사
6,기어이,부사
6,기어코,부사
6,기업체,명사
6,기웃거리다,동사
6,기이하다,형용사
6,기인하다,동사
6,기저귀,명사
6,기절,명사
6,기질,명사
6,기특하다,형용사
6,기틀,명사
6,기품,명사
6,기피,명사
6,기필코,부사
6,기행,명사
6,기호품,명사
6,긴밀하다,형용사
6,길들이다,동사
6,길쭉하다,형용사
6,깃,명사
6,깃들다,동사
6,깃발,명사
6,깊숙이,부사
6,까마득하다,형용사
6,까무러치다,동사
6,깡통,명사
6,깨소금,명사
6,깨우치다,동사
6,꺼리다,동사
6,꺼림칙하다,형용사
6,껴입다,동사
6,꼬이다,동사
6,꼬집다,동사
6,꼬치꼬치,부사
6,꼴불견,명사
6,꾀,명사
6,꾀하다,동사
6,꾹,부사
6,꿈틀거리다,동사
6,꿰다,동사
6,꿰뚫다,동사
6,뀌다,동사
6,끈끈하다,형용사
6,끈질기다,형용사
6,끌려가다,동사
6,끓어오르다,동사
6,끔찍이,부사
6,끼얹다,동사
6,나그네,명사
6,나날,명사
6,나른하다,형용사
6,나부끼다,동사
6,나약하다,형용사
6,나지막하다,형용사
6,낙타,명사
6,낙태,명사
6,낙후,명사
6,난감하다,형용사
6,난관,명사
6,난데없이,부사
6,난생,부사
6,난청,명사
6,난폭,명사
6,날뛰다,동사
6,남김없이,부사
6,남녀평등,명사
6,남용,명사
6,납득,명사
6,낭송,명사
6,낭패,명사
6,낱낱이,부사
6,내걸다,동사
6,내던지다,동사
6,내려서다,동사
6,내륙,명사
6,내리막길,명사
6,내막,명사
6,내몰다,동사
6,내몰리다,동사
6,내뿜다,동사
6,내실,명사
6,내심,명사
6,내장,명사
6,내적,관형사
6,내적,명사
6,내젓다,동사
6,내지,부사
6,내치다,동사
6,내키다,동사
6,냇가,명사
6,냉담하다,형용사
6,냉전,명사
6,냉정,명사
6,냉혹하다,형용사
6,넋,명사
6,널리다,동사
6,넓적하다,형용사
6,넘나들다,동사
6,넘보다,동사
6,노골적,관형사
6,노골적,명사
6,노령,명사
6,노른자,명사
6,노릇,명사
6,노리다,동사
6,노부부,명사
6,노사,명사
6,노여움,명사
6,노크,명사
6,노폐물,명사
6,노하다,동사
6,녹슬다,동사
6,녹아내리다,동사
6,녹지,명사
6,녹초,명사
6,논란,명사
6,논설문,명사
6,논증,명사
6,논평,명사
6,논하다,동사
6,농어촌,명사
6,높임법,명사
6,뇌물,명사
6,뇌사,명사
6,뇌졸중,명사
6,누비다,동사
6,누이,명사
6,누출,명사
6,눈꺼풀,명사
6,눈물겹다,형용사
6,눈여겨보다,동사
6,눈초리,명사
6,눈총,명사
6,느닷없이,부사
6,느슨하다,형용사
6,늘어뜨리다,동사
6,늠름하다,형용사
6,능사,명사
6,능통하다,형용사
6,능하다,형용사
6,다국적,명사
6,다그치다,동사
6,다량,명사
6,다분히,부사
6,다시금,부사
6,다지다,동사
6,다짜고짜,부사
6,다채롭다,형용사
6,단가,명사
6,단거리,명사
6,단결,명사
6,단계적,관형사
6,단계적,명사
6,단념,명사
6,단단히,부사
6,단돈,명사
6,단란하다,형용사
6,단련,명사
6,단번에,부사
6,단서,명사
6,단숨에,부사
6,단시간,명사
6,단연,부사
6,단적,관형사
6,단적,명사
6,단호하다,형용사
6,달구다,동사
6,달라붙다,동사
6,달아오르다,동사
6,담담하다,형용사
6,담보,명사
6,담장,명사
6,답례,명사
6,답사,명사
6,당,명사
6,당당히,부사
6,당락,명사
6,당사자,명사
6,당혹,명사
6,대,접사
6,대,의존명사
6,대,명사
6,대거,명사
6,대거,부사
6,대금,명사
6,대기만성,명사
6,대담하다,형용사
6,대대손손,명사
6,대대적,관형사
6,대대적,명사
6,대두,명사
6,대들다,동사
6,대뜸,부사
6,대목,명사
6,대박,명사
6,대변,명사
6,대북,명사
6,대성통곡,명사
6,대수롭다,형용사
6,대안,명사
6,대양,명사
6,대외,명사
6,대원,명사
6,대장,명사
6,대접,명사
6,대중성,명사
6,대폭,부사
6,대폭,명사
6,대학가,명사
6,대항,명사
6,댕기다,동사
6,더군다나,부사
6,더더욱,부사
6,더듬다,동사
6,더디다,형용사
6,더러,부사
6,더미,명사
6,더부룩하다,형용사
6,덕목,명사
6,덜렁대다,동사
6,덜컥,부사
6,덤,명사
6,덤벼들다,동사
6,덤비다,동사
6,덥히다,동사
6,덩달다,동사
6,덩치,명사
6,덮치다,동사
6,도,명사
6,도덕,명사
6,도덕성,명사
6,도덕적,관형사
6,도덕적,명사
6,도래,명사
6,도리,명사
6,도립,명사
6,도맡다,동사
6,도모,명사
6,도약,명사
6,도처,명사
6,도태,명사
6,독거노인,명사
6,독사,명사
6,독선적,관형사
6,독선적,명사
6,독성,명사
6,독자적,관형사
6,독자적,명사
6,독재,명사
6,독재자,명사
6,독점,명사
6,독창성,명사
6,돈독하다,형용사
6,돌아다보다,동사
6,돌연변이,명사
6,돌파,명사
6,동경,명사
6,동등,명사
6,동력,명사
6,동맥,명사
6,동메달,명사
6,동문서답,명사
6,동병상련,명사
6,동상이몽,명사
6,동성,명사
6,동시통역,명사
6,동요,명사
6,동적,관형사
6,동적,명사
6,동정,명사
6,동질성,명사
6,동참,명사
6,동향,명사
6,동호인,명사
6,되뇌다,동사
6,되새기다,동사
6,된소리,명사
6,두각,명사
6,두루,부사
6,두툼하다,형용사
6,둑,명사
6,둘러앉다,동사
6,둥그렇다,형용사
6,둥둥,부사
6,뒤덮이다,동사
6,뒤돌아보다,동사
6,뒤바뀌다,동사
6,뒤섞이다,동사
6,뒤엉키다,동사
6,뒤적이다,동사
6,뒤죽박죽,명사
6,뒤쫓다,동사
6,뒤통수,명사
6,뒤틀리다,동사
6,뒷바라지,명사
6,뒷일,명사
6,뒷전,명사
6,뒹굴다,동사
6,드러눕다,동사
6,드리우다,동사
6,드세다,형용사
6,득점,명사
6,들끓다,동사
6,들뜨다,동사
6,들락날락하다,동사
6,들먹이다,동사
6,들썩이다,동사
6,들어맞다,동사
6,들어차다,동사
6,들여놓다,동사
6,들여다보이다,동사
6,들이닥치다,동사
6,들이마시다,동사
6,들이켜다,동사
6,들추다,동사
6,등,명사
6,등골,명사
6,등급/ 등급,의존명사
6,등급/ 등급,명사
6,등용문,명사
6,등재,명사
6,등지,의존명사
6,등지다,동사
6,딛다,동사
6,따돌리다,동사
6,따라나서다,동사
6,딱하다,형용사
6,딱히,부사
6,때마침,부사
6,떠넘기다,동사
6,떠다니다,동사
6,떠돌아다니다,동사
6,떠밀리다,동사
6,떨구다,동사
6,떨치다,동사
6,떨치다,동사
6,뜨이다,동사
6,뜯어내다,동사
6,띄어쓰기,명사
6,로맨틱,명사
6,리그,명사
6,마누라,명사
6,마다하다,동사
6,마지못하다,형용사
6,마취,명사
6,막강,명사
6,막다르다,형용사
6,막대,명사
6,막대하다,형용사
6,막론하다,동사
6,막무가내,명사
6,막바지,명사
6,막상막하,명사
6,막연히,부사
6,막중하다,형용사
6,막힘없이,부사
6,만끽,명사
6,만사,명사
6,만세,감탄사
6,만세,명사
6,만연,명사
6,만장일치,명사
6,맏형,명사
6,말단,명사
6,말문,명사
6,말미암다,동사
6,말솜씨,명사
6,말썽,명사
6,망,명사
6,망신,명사
6,망원경,명사
6,망치,명사
6,맞먹다,동사
6,맞붙다,동사
6,맞아떨어지다,동사
6,맞장구,명사
6,맞춤,명사
6,매,의존명사
6,매기다,동사
6,매니저,명사
6,매듭,명사
6,매료,명사
6,매립,명사
6,매장,명사
6,매진,명사
6,맥,명사
6,맥락,명사
6,맥박,명사
6,맴돌다,동사
6,맵시,명사
6,맹렬하다,형용사
6,맺히다,동사
6,머금다,동사
6,머리맡,명사
6,먹구름,명사
6,멀다,동사
6,멋스럽다,형용사
6,멍들다,동사
6,면모,명사
6,면역,명사
6,면회,명사
6,명당,명사
6,명료하다,형용사
6,명목,명사
6,명문,명사
6,명백하다,형용사
6,명복,명사
6,명분,명사
6,명승지,명사
6,명실상부,명사
6,명중,명사
6,명칭,명사
6,모닥불,명사
6,모색,명사
6,모서리,명사
6,모순,명사
6,모욕,명사
6,모유,명사
6,모질다,형용사
6,모퉁이,명사
6,모티브,명사
6,모호하다,형용사
6,목덜미,명사
6,몰락,명사
6,몰려가다,동사
6,몰아가다,동사
6,몰아내다,동사
6,몰아넣다,동사
6,몰아쉬다,동사
6,몰아치다,동사
6,몰입,명사
6,몸집,명사
6,못마땅하다,형용사
6,묘미,명사
6,묘지,명사
6,묘하다,형용사
6,무공해,명사
6,무궁무진,명사
6,무기력,명사
6,무더기,명사
6,무던히,부사
6,무럭무럭,부사
6,무력,명사
6,무례,명사
6,무료하다,형용사
6,무르다,형용사
6,무르익다,동사
6,무릅쓰다,동사
6,무리,명사
6,무모하다,형용사
6,무병장수,명사
6,무성하다,형용사
6,무수하다,형용사
6,무수히,부사
6,무심히,부사
6,무언,명사
6,무용지물,명사
6,무작정,부사
6,무작정,명사
6,무차별적,관형사
6,무차별적,명사
6,무한,명사
6,무형,명사
6,묵념,명사
6,묵직하다,형용사
6,묵히다,동사
6,문과,명사
6,문단,명사
6,문상,명사
6,문안,명사
6,문지르다,동사
6,문학적,관형사
6,문학적,명사
6,문헌,명사
6,물끄러미,부사
6,물들이다,동사
6,물러가다,동사
6,물리다,동사
6,물리적,관형사
6,물리적,명사
6,물자,명사
6,물체,명사
6,미각,명사
6,미남,명사
6,미달,명사
6,미덕,명사
6,미묘하다,형용사
6,미사,명사
6,미숙하다,형용사
6,미술가,명사
6,미약하다,형용사
6,미어지다,동사
6,미정,명사
6,미지,명사
6,미혼모,명사
6,미흡하다,형용사
6,민간,명사
6,민간단체,명사
6,민망하다,형용사
6,민족주의,명사
6,민주,명사
6,민주적,관형사
6,민주적,명사
6,민주화,명사
6,민첩하다,형용사
6,밀도,명사
6,밀려나다,동사
6,밀려들다,동사
6,밀림,명사
6,밀어붙이다,동사
6,밀어주다,동사
6,밀접,명사
6,밀착,명사
6,밑거름,명사
6,밑창,명사
6,바래다,동사
6,바삐,부사
6,바짝,부사
6,바퀴벌레,명사
6,박자,명사
6,박탈,명사
6,반감,명사
6,반나절,명사
6,반도,명사
6,반도체,명사
6,반론,명사
6,반목,명사
6,반문,명사
6,반세기,명사
6,반신욕,명사
6,반주,명사
6,반칙,명사
6,받들다,동사
6,발각,명사
6,발굴,명사
6,발단,명사
6,발돋움,명사
6,발령,명사
6,발병,명사
6,발상,명사
6,밥벌이,명사
6,밧줄,명사
6,방귀,명사
6,방범,명사
6,방사능,명사
6,방어,명사
6,방언,명사
6,방치,명사
6,방침,명사
6,방패,명사
6,배상,명사
6,배설,명사
6,배신,명사
6,배역,명사
6,배제,명사
6,배출,명사
6,배타적,관형사
6,배타적,명사
6,배포,명사
6,배회,명사
6,배후,명사
6,백년해로,명사
6,백미,명사
6,백수,명사
6,백지,명사
6,백혈병,명사
6,번성,명사
6,번식,명사
6,번영,명사
6,번쩍,부사
6,번창,명사
6,벌판,명사
6,범주,명사
6,범하다,동사
6,범행,명사
6,법률가,명사
6,법안,명사
6,법정,명사
6,벗,명사
6,벤처,명사
6,벼르다,동사
6,벽화,명사
6,변,명사
6,변덕,명사
6,변두리,명사
6,변모,명사
6,변변찮다,형용사
6,변수,명사
6,변천,명사
6,변형,명사
6,변호,명사
6,변화무쌍,명사
6,별개,명사
6,별안간,명사
6,별의별,관형사
6,병동,명사
6,병상,명사
6,병세,명사
6,병적,관형사
6,병적,명사
6,병행,명사
6,보건,명사
6,보답,명사
6,보류,명사
6,보배,명사
6,보복,명사
6,보유,명사
6,보육원,명사
6,보잘것없다,형용사
6,보조금,명사
6,보태다,동사
6,보호자,명사
6,복귀,명사
6,복리,명사
6,복부,명사
6,복수,명사
6,복장,명사
6,복제,명사
6,복종,명사
6,복합적,관형사
6,복합적,명사
6,본격화,명사
6,본성,명사
6,본전,명사
6,봉우리,명사
6,봐주다,동사
6,부가,명사
6,부각,명사
6,부고,명사
6,부닥치다,동사
6,부당,명사
6,부도,명사
6,부도나다,동사
6,부득이,부사
6,부디,부사
6,부르짖다,동사
6,부리다,동사
6,부설,명사
6,부실,명사
6,부양,명사
6,부응,명사
6,부임,명사
6,부재,명사
6,부진,명사
6,부착,명사
6,부추기다,동사
6,부축,명사
6,부패,명사
6,부풀리다,동사
6,부피,명사
6,부활,명사
6,북돋다,동사
6,북돋우다,동사
6,북받치다,동사
6,북적거리다,동사
6,분간,명사
6,분기,명사
6,분담,명사
6,분배,명사
6,분별,명사
6,분분하다,형용사
6,분산,명사
6,분열,명사
6,분유,명사
6,분쟁,명사
6,분출,명사
6,분하다,형용사
6,분해,명사
6,불경,명사
6,불과,부사
6,불러오다,동사
6,불명,명사
6,불모지,명사
6,불분명하다,형용사
6,불쑥,부사
6,불안정,명사
6,불어넣다,동사
6,불참,명사
6,불화,명사
6,불황,명사
6,불효자,대명사
6,불효자,명사
6,붐,명사
6,붙들리다,동사
6,비겁하다,형용사
6,비굴하다,형용사
6,비극적,관형사
6,비극적,명사
6,비기다,동사
6,비단,부사
6,비리다,형용사
6,비밀스럽다,형용사
6,비방,명사
6,비상,명사
6,비속어,명사
6,비스듬히,부사
6,비약적,관형사
6,비약적,명사
6,비염,명사
6,비웃음,명사
6,비위,명사
6,비전,명사
6,비정상적,관형사
6,비정상적,명사
6,비참하다,형용사
6,비품,명사
6,비하,명사
6,빈곤,명사
6,빈민,명사
6,빈부,명사
6,빈약,명사
6,빈털터리,명사
6,빈틈,명사
6,빈틈없다,형용사
6,빈틈없이,부사
6,빈혈,명사
6,빗기다,동사
6,빗줄기,명사
6,빙산,명사
6,빚어지다,동사
6,빡빡하다,형용사
6,빤히,부사
6,빼돌리다,동사
6,뺑소니,명사
6,뺨치다,동사
6,뻔뻔하다,형용사
6,뻔히,부사
6,뻗치다,동사
6,뿌리내리다,동사
6,뿜다,동사
6,뿜어내다,동사
6,사각지대,명사
6,사각형,명사
6,사격,명사
6,사고력,명사
6,사공,명사
6,사기,명사
6,사로잡히다,동사
6,사리,명사
6,사면초가,명사
6,사뭇,부사
6,사법,명사
6,사법부,명사
6,사사건건,부사
6,사사건건,명사
6,사상가,명사
6,사상누각,명사
6,사색,명사
6,사슬,명사
6,사시사철,명사
6,사실적,관형사
6,사실적,명사
6,사양,명사
6,사업주,명사
6,사치스럽다,형용사
6,사퇴,명사
6,사필귀정,명사
6,사회주의,명사
6,사후,명사
6,산간,명사
6,산뜻하다,형용사
6,산림,명사
6,산만하다,형용사
6,산맥,명사
6,산모,명사
6,산물,명사
6,산성,명사
6,산하,명사
6,살균,명사
6,살해,명사
6,삼각형,명사
6,삼림욕,명사
6,삼복더위,명사
6,상,명사
6,상거래,명사
6,상당,명사
6,상반,명사
6,상봉,명사
6,상세하다,형용사
6,상속,명사
6,상승세,명사
6,상심,명사
6,상여,명사
6,상용,명사
6,상위,명사
6,상위권,명사
6,상응,명사
6,상이하다,형용사
6,상인,명사
6,상장,명사
6,상주,명사
6,상체,명사
6,상호,부사
6,상호,명사
6,샅샅이,부사
6,새삼스럽다,형용사
6,새옹지마,명사
6,색채,명사
6,생계,명사
6,생사,명사
6,생산성,명사
6,생산자,명사
6,생산적,관형사
6,생산적,명사
6,생산지,명사
6,생성,명사
6,생소하다,형용사
6,생태,명사
6,생필품,명사
6,생활고,명사
6,생활권,명사
6,서구,명사
6,서두,명사
6,서민적,관형사
6,서민적,명사
6,서성거리다,동사
6,서슴없이,부사
6,서신,명사
6,서열,명사
6,서평,명사
6,선,명사
6,선고,명사
6,선교,명사
6,선교사,명사
6,선동적,관형사
6,선동적,명사
6,선뜻,부사
6,선비,명사
6,선정적,관형사
6,선정적,명사
6,선조,명사
6,선출,명사
6,선풍적,관형사
6,선풍적,명사
6,선하다,형용사
6,선행,명사
6,섣불리,부사
6,설,접사
6,설교,명사
6,설령,부사
6,설비,명사
6,설상가상,명사
6,설움,명사
6,섬유,명사
6,섬유질,명사
6,섭리,명사
6,섭외,명사
6,성대,명사
6,성비,명사
6,성사,명사
6,성장기,명사
6,성적순,명사
6,성차별,명사
6,성취도,명사
6,성품,명사
6,성하다,형용사
6,성화,명사
6,세,명사
6,세,명사
6,세관,명사
6,세밀하다,형용사
6,세심하다,형용사
6,세태,명사
6,세포,명사
6,센서,명사
6,소동,명사
6,소란스럽다,형용사
6,소량,명사
6,소멸,명사
6,소신,명사
6,소실,명사
6,소아,명사
6,소양,명사
6,소외,명사
6,소위,부사
6,소장,명사
6,소지,명사
6,소프트웨어,명사
6,소화기,명사
6,속보,명사
6,속설,명사
6,속성,명사
6,속셈,명사
6,속속들이,부사
6,속수무책,명사
6,속임수,명사
6,손가락질,명사
6,손대다,동사
6,손맛,명사
6,손색,명사
6,손수,부사
6,손아귀,명사
6,솔,명사
6,솔깃하다,형용사
6,솟아나다,형용사
6,솟아나다,동사
6,솥,명사
6,쇄도,명사
6,쇠퇴,명사
6,수긍,명사
6,수녀,명사
6,수다스럽다,형용사
6,수도,명사
6,수두룩하다,형용사
6,수려하다,형용사
6,수립,명사
6,수목,명사
6,수발,명사
6,수법,명사
6,수분,명사
6,수비,명사
6,수사관,명사
6,수산업,명사
6,수상하다,형용사
6,수색,명사
6,수소문,명사
6,수송,명사
6,수완,명사
6,수용,명사
6,수용자,명사
6,수월하다,형용사
6,수재민,명사
6,수줍다,형용사
6,수중,명사
6,수지,명사
6,수차례,명사
6,수치,명사
6,수컷,명사
6,수평,명사
6,수평선,명사
6,수혈,명사
6,수혜자,명사
6,수화기,명사
6,숙맥,명사
6,순발력,명사
6,순수성,명사
6,순응,명사
6,순전히,부사
6,순조롭다,형용사
6,순환기,명사
6,숨죽이다,동사
6,숭고하다,형용사
6,숭늉,명사
6,숭배,명사
6,쉽사리,부사
6,스러지다,동사
6,스며들다,동사
6,스미다,동사
6,슬그머니,부사
6,슬며시,부사
6,습성,명사
6,승려,명사
6,승마,명사
6,승승장구,명사
6,승인,명사
6,승자,명사
6,시,접사
6,시간대,명사
6,시급히,부사
6,시기상조,명사
6,시늉,명사
6,시대적,관형사
6,시대적,명사
6,시련,명사
6,시름,명사
6,시무룩하다,형용사
6,시비,명사
6,시사하다,동사
6,시상,명사
6,시시각각,명사
6,시신,명사
6,시원섭섭하다,형용사
6,시원시원하다,형용사
6,시인,명사
6,시적,관형사
6,시적,명사
6,시정,명사
6,시종일관,명사
6,시중,명사
6,시즌,명사
6,시행착오,명사
6,식단,명사
6,식량난,명사
6,식민지,명사
6,식용,명사
6,식은땀,명사
6,신명,명사
6,신비롭다,형용사
6,신상,명사
6,신설,명사
6,신세,명사
6,신음,명사
6,신의,명사
6,신인,명사
6,신임,명사
6,신자,명사
6,신종,명사
6,신진대사,명사
6,신축성,명사
6,신하,명사
6,실마리,명사
6,실상,부사
6,실상,명사
6,실상,명사
6,실외,명사
6,실용화,명사
6,실정,명사
6,실질,명사
6,실질적,관형사
6,실질적,명사
6,실천적,관형사
6,실천적,명사
6,심경,명사
6,심성,명사
6,심의,명사
6,심혈,명사
6,심화,명사
6,심히,부사
6,십시일반,명사
6,싱그럽다,형용사
6,싸늘하다,형용사
6,싹,부사
6,싹트다,동사
6,쌍방,명사
6,쌍벽,명사
6,쏠리다,동사
6,씁쓸하다,형용사
6,아낌없다,형용사
6,아낌없이,부사
6,아늑하다,형용사
6,아득하다,형용사
6,아랑곳없이,부사
6,아무쪼록,부사
6,아부,명사
6,아비,명사
6,아슬아슬,부사
6,아우르다,동사
6,아찔하다,형용사
6,악,명사
6,악성,명사
6,악역,명사
6,악하다,형용사
6,안간힘,명사
6,안건,명사
6,안달,명사
6,안락,명사
6,안락사,명사
6,안목,명사
6,안쓰럽다,형용사
6,안이하다,형용사
6,안일,명사
6,안절부절,부사
6,안주,명사
6,알선,명사
6,알아채다,동사
6,암기력,명사
6,암시,명사
6,암컷,명사
6,암호,명사
6,암흑기,명사
6,압도,명사
6,압도적,관형사
6,압도적,명사
6,압박감,명사
6,압축,명사
6,앞다투다,동사
6,앞당기다,동사
6,앞장,명사
6,애지중지,부사
6,애착,명사
6,애창곡,명사
6,애초,명사
6,애틋하다,형용사
6,야광,명사
6,야기,명사
6,야단맞다,동사
6,야당,명사
6,약물,명사
6,약세,명사
6,약소하다,형용사
6,약탈,명사
6,얌체,명사
6,양상,명사
6,양성,명사
6,양성평등,명사
6,양식,명사
6,양질,명사
6,양측,명사
6,얕보다,동사
6,어감,명사
6,어금니,명사
6,어김없이,부사
6,어둑어둑,부사
6,어렴풋이,부사
6,어리다,동사
6,어리둥절하다,형용사
6,어마어마하다,형용사
6,어민,명사
6,어부지리,명사
6,어설프다,형용사
6,어수선하다,형용사
6,어조,명사
6,어지럽히다,동사
6,어처구니,명사
6,어처구니없다,형용사
6,어투,명사
6,억세다,형용사
6,억수,명사
6,억압,명사
6,억지,명사
6,언뜻,부사
6,언론사,명사
6,언행,명사
6,얻어맞다,동사
6,얼,명사
6,얼버무리다,동사
6,얼핏,부사
6,얽매이다,동사
6,엄두,명사
6,엄중하다,형용사
6,엄지,명사
6,업소,명사
6,업자,명사
6,업종,명사
6,엇갈리다,동사
6,엉금엉금,부사
6,엉기다,동사
6,엉성하다,형용사
6,엉키다,동사
6,엎다,동사
6,에워싸다,동사
6,여당,명사
6,여류,명사
6,여리다,형용사
6,여성상,명사
6,여성적,관형사
6,여성적,명사
6,여아,명사
6,여야,명사
6,여의다,동사
6,여지,의존명사
6,여지,명사
6,여파,명사
6,역겹다,형용사
